TEAM_ID,TIME_STAMPING, PACKET_COUNT, ALTITUDE, PRESSURE, TEMPERATURE, VOLTAGE, GNSS_TIME, GNSS_LATITUDE, GNSS_LONGITUDE, GNSS_ALTITUDE, GNSS_SATS, ACCEL_R, ACCEL_P, ACCEL_Y, GYRO_R, GYRO_P, GYRO_Y, STATE,CMD_ECHO
041, 13:20:51,410,391.1,92109,21.7,6.6, 13:20:51,19.2449,72.9454,571.3,5,95.19,42.3,-81.25,-122.31,-6.55,-104.38,ASCENT, CXON
041, 13:20:52,411,392.3,92095,21.7,6.6, 13:20:52,19.2446,72.9451,572.5,5,83.34,-6.17,87.32,17.53,-137.11,-88.83,ASCENT, CXON
041, 13:20:53,412,393.4,92083,21.7,6.6, 13:20:53,19.2450,72.9456,573.6,5,142.95,-77.99,88.74,7.95,-83.28,-105.39,ASCENT, CXON
041, 13:20:54,413,394.6,92070,21.7,6.6, 13:20:54,19.2447,72.9454,574.8,5,150.89,-7.81,46.27,-136.18,-15.04,-58.3,ASCENT, CXON
041, 13:20:55,414,395.7,92058,21.7,6.6, 13:20:55,19.2446,72.9451,575.9,5,158.1,-3.68,-64.01,-156.52,48.95,4.69,ASCENT, CXON
041, 13:20:56,415,396.9,92045,21.6,6.6, 13:20:56,19.2449,72.9452,577.1,5,68.09,-0.2,20.99,48.36,-113.59,97.16,ASCENT, CXON
041, 13:20:57,416,398.0,92033,21.7,6.6, 13:20:57,19.2453,72.9451,578.2,5,148.33,-63.65,-54.62,31.35,128.51,-133.77,ASCENT, CXON
041, 13:20:58,417,399.2,92019,21.6,6.6, 13:20:58,19.2453,72.9448,579.4,5,62.98,49.79,16.66,140.62,-31.36,57.32,ASCENT, CXON
041, 13:20:59,418,400.3,92007,21.6,6.6, 13:20:59,19.2451,72.9448,580.5,5,101.4,89.66,-1.58,157.39,38.79,-90.76,ASCENT, CXON
041, 13:21:00,419,401.5,91994,21.6,6.6, 13:21:00,19.2456,72.9448,581.7,5,67.15,92.24,-35.64,-29.77,-50.19,53.97,ASCENT, CXON
041, 13:21:01,420,402.6,91982,21.6,6.6, 13:21:01,19.2453,72.9451,582.8,5,40.02,21.51,-48.43,-14.67,19.8,67.75,ASCENT, CXON
041, 13:21:02,421,403.8,91969,21.5,6.6, 13:21:02,19.2450,72.9456,584.0,5,57.9,-72.58,4.44,26.05,123.69,-141.78,ASCENT, CXON
041, 13:21:03,422,404.9,91957,21.5,6.6, 13:21:03,19.2451,72.9456,585.1,5,89.07,77.67,32.34,115.27,146.22,-73.94,ASCENT, CXON
041, 13:21:04,423,406.1,91943,21.5,6.6, 13:21:04,19.2447,72.9460,586.3,5,52.49,-96.5,-42.07,-67.53,149.41,118.54,ASCENT, CXON
041, 13:21:05,424,407.2,91931,21.5,6.6, 13:21:05,19.2451,72.9463,587.4,5,118.41,2.56,-76.68,-82.0,50.6,27.61,ASCENT, CXON
041, 13:21:06,425,408.4,91918,21.5,6.6, 13:21:06,19.2456,72.9461,588.6,6,49.12,79.51,14.06,-101.91,61.47,-78.19,ASCENT, CXON
041, 13:21:07,426,409.5,91906,21.5,6.6, 13:21:07,19.2457,72.9463,589.7,6,48.81,48.26,24.85,-9.06,55.07,95.87,ASCENT, CXON
041, 13:21:08,427,410.7,91893,21.5,6.6, 13:21:08,19.2459,72.9465,590.9,6,117.7,-63.95,91.7,91.42,-85.47,-22.2,ASCENT, CXON
041, 13:21:09,428,411.8,91881,21.5,6.6, 13:21:09,19.2459,72.9470,592.0,6,148.01,-53.5,47.05,-44.9,52.27,85.4,ASCENT, CXON
041, 13:21:10,429,413.0,91868,21.5,6.6, 13:21:10,19.2457,72.9468,593.2,6,44.28,-72.8,-18.77,-25.35,-135.11,26.35,ASCENT, CXON
041, 13:21:11,430,414.1,91855,21.5,6.6, 13:21:11,19.2456,72.9470,594.3,6,92.47,-64.92,-3.66,-154.36,56.31,-108.5,ASCENT, CXON
041, 13:21:12,431,415.3,91842,21.5,6.6, 13:21:12,19.2459,72.9474,595.5,6,117.05,26.92,40.98,149.22,-97.18,85.18,ASCENT, CXON
041, 13:21:13,432,416.4,91830,21.4,6.6, 13:21:13,19.2462,72.9475,596.6,6,141.96,75.03,17.76,-96.54,-155.2,11.15,ASCENT, CXON
041, 13:21:14,433,417.6,91817,21.5,6.6, 13:21:14,19.2459,72.9471,597.8,6,60.79,39.18,-99.21,-86.41,-75.16,67.55,ASCENT, CXON
041, 13:21:15,434,418.7,91805,21.5,6.6, 13:21:15,19.2456,72.9475,598.9,6,156.4,-70.28,-32.93,7.14,-57.55,-26.44,ASCENT, CXON
041, 13:21:16,435,419.9,91792,21.5,6.6, 13:21:16,19.2452,72.9472,600.1,6,59.5,-81.72,24.81,62.92,-75.86,93.36,ASCENT, CXON
041, 13:21:17,436,421.0,91780,21.5,6.6, 13:21:17,19.2452,72.9470,601.2,6,151.48,12.07,-89.75,-110.75,61.64,-36.73,ASCENT, CXON
041, 13:21:18,437,422.2,91766,21.5,6.6, 13:21:18,19.2455,72.9473,602.4,6,51.31,17.24,-61.74,66.48,97.28,93.21,ASCENT, CXON
041, 13:21:19,438,423.3,91754,21.5,6.6, 13:21:19,19.2457,72.9474,603.5,6,56.58,-61.46,16.5,-125.47,42.87,-82.9,ASCENT, CXON
041, 13:21:20,439,424.5,91741,21.5,6.6, 13:21:20,19.2458,72.9477,604.7,6,43.71,44.87,-55.8,-66.94,44.73,61.19,ASCENT, CXON
041, 13:21:21,440,425.6,91729,21.5,6.6, 13:21:21,19.2456,72.9476,605.8,6,119.5,-47.84,-68.53,-87.58,86.82,104.64,ASCENT, CXON
041, 13:21:22,441,426.8,91716,21.5,6.6, 13:21:22,19.2459,72.9475,607.0,6,77.85,44.24,-88.87,34.95,-131.48,-144.3,ASCENT, CXON
041, 13:21:23,442,427.9,91704,21.5,6.6, 13:21:23,19.2463,72.9479,608.1,6,95.41,-60.46,-76.08,2.18,6.81,-43.89,ASCENT, CXON
041, 13:21:24,443,429.1,91691,21.5,6.6, 13:21:24,19.2466,72.9476,609.3,6,48.41,-22.59,-3.29,-79.17,53.93,-89.0,ASCENT, CXON
041, 13:21:25,444,430.2,91679,21.5,6.6, 13:21:25,19.2468,72.9479,610.4,6,84.6,-10.63,85.51,138.85,38.0,-126.42,ASCENT, CXON
041, 13:21:26,445,431.4,91665,21.5,6.6, 13:21:26,19.2467,72.9475,611.6,6,157.74,81.93,-74.21,-10.92,38.19,-64.01,ASCENT, CXON
041, 13:21:27,446,432.5,91653,21.4,6.6, 13:21:27,19.2470,72.9475,612.7,6,50.28,-21.23,-81.19,148.33,-143.61,-67.83,ASCENT, CXON
041, 13:21:28,447,433.7,91640,21.4,6.6, 13:21:28,19.2467,72.9472,613.9,6,59.68,6.37,66.62,-105.88,-104.42,84.79,ASCENT, CXON
041, 13:21:29,448,434.8,91628,21.4,6.6, 13:21:29,19.2464,72.9470,615.0,6,156.61,-76.6,-48.09,77.01,125.36,129.36,ASCENT, CXON
041, 13:21:30,449,436.0,91615,21.4,6.6, 13:21:30,19.2465,72.9469,616.2,6,95.83,43.21,46.8,-118.52,-98.03,146.64,ASCENT, CXON
041, 13:21:31,450,437.1,91603,21.4,6.6, 13:21:31,19.2464,72.9467,617.3,6,70.62,-6.16,98.11,-112.47,113.45,-57.2,ASCENT, CXON
041, 13:21:32,451,438.2,91591,21.4,6.6, 13:21:32,19.2463,72.9465,618.4,6,90.21,64.33,72.61,23.97,-156.67,84.3,ASCENT, CXON
041, 13:21:33,452,439.4,91578,21.4,6.6, 13:21:33,19.2468,72.9464,619.6,6,141.82,63.78,-46.8,-42.93,-40.11,-47.08,ASCENT, CXON
041, 13:21:34,453,440.5,91566,21.3,6.6, 13:21:34,19.2466,72.9468,620.7,6,89.27,27.16,77.46,81.79,-81.8,134.27,ASCENT, CXON
041, 13:21:35,454,441.7,91552,21.4,6.6, 13:21:35,19.2469,72.9471,621.9,6,137.56,-49.36,31.19,-38.19,108.7,-117.25,ASCENT, CXON
041, 13:21:36,455,442.8,91540,21.4,6.6, 13:21:36,19.2472,72.9470,623.0,6,141.26,69.58,75.77,-115.49,140.24,78.16,ASCENT, CXON
041, 13:21:37,456,444.0,91527,21.4,6.6, 13:21:37,19.2468,72.9474,624.2,6,105.73,-8.86,-32.14,90.53,90.32,118.35,ASCENT, CXON
041, 13:21:38,457,445.1,91515,21.3,6.6, 13:21:38,19.2466,72.9471,625.3,6,79.26,-94.8,59.31,-87.33,-137.39,-138.35,ASCENT, CXON
041, 13:21:39,458,446.3,91502,21.4,6.6, 13:21:39,19.2466,72.9471,626.5,6,136.29,90.81,-38.02,42.34,126.31,-9.45,ASCENT, CXON
041, 13:21:40,459,447.4,91490,21.4,6.6, 13:21:40,19.2465,72.9475,627.6,6,108.79,-78.82,17.5,105.35,5.93,-5.11,ASCENT, CXON
041, 13:21:41,460,448.6,91477,21.4,6.6, 13:21:41,19.2467,72.9473,628.8,6,83.48,-27.34,91.73,62.69,-120.05,132.58,ASCENT, CXON
041, 13:21:42,461,449.7,91465,21.3,6.6, 13:21:42,19.2467,72.9475,629.9,6,91.52,-81.53,4.74,102.53,92.44,-45.88,ASCENT, CXON
041, 13:21:43,462,450.9,91452,21.3,6.6, 13:21:43,19.2470,72.9473,631.1,6,145.97,98.49,-13.31,-38.21,67.15,137.53,ASCENT, CXON
041, 13:21:44,463,452.0,91440,21.3,6.6, 13:21:44,19.2469,72.9476,632.2,6,62.42,9.37,0.06,53.9,-114.16,146.13,ASCENT, CXON
041, 13:21:45,464,453.2,91426,21.3,6.6, 13:21:45,19.2472,72.9474,633.4,6,149.22,10.28,51.91,117.91,-44.25,135.67,ASCENT, CXON
041, 13:21:46,465,454.3,91414,21.3,6.6, 13:21:46,19.2473,72.9478,634.5,6,148.05,90.99,2.16,138.44,19.19,-114.02,ASCENT, CXON
041, 13:21:47,466,455.5,91401,21.3,6.6, 13:21:47,19.2473,72.9479,635.7,6,71.1,-44.8,-15.95,4.23,-10.15,-130.45,ASCENT, CXON
041, 13:21:48,467,456.6,91389,21.2,6.6, 13:21:48,19.2475,72.9482,636.8,6,68.45,-48.88,3.34,-103.85,32.93,129.32,ASCENT, CXON
041, 13:21:49,468,457.8,91376,21.2,6.6, 13:21:49,19.2477,72.9485,638.0,6,125.45,42.12,-45.49,108.27,136.03,-143.18,ASCENT, CXON
041, 13:21:50,469,458.9,91364,21.2,6.6, 13:21:50,19.2474,72.9482,639.1,6,135.62,35.53,-71.58,-12.81,44.39,159.24,ASCENT, CXON
041, 13:21:51,470,460.1,91351,21.2,6.6, 13:21:51,19.2472,72.9480,640.3,6,59.35,-17.97,23.64,-62.98,-108.18,-90.08,ASCENT, CXON
041, 13:21:52,471,461.2,91339,21.2,6.6, 13:21:52,19.2471,72.9481,641.4,6,62.03,-4.06,-12.03,151.36,-4.4,142.34,ASCENT, CXON
041, 13:21:53,472,462.4,91326,21.2,6.6, 13:21:53,19.2472,72.9478,642.6,6,60.3,-85.34,40.27,149.44,-30.91,-46.69,ASCENT, CXON
041, 13:21:54,473,463.5,91314,21.2,6.6, 13:21:54,19.2474,72.9478,643.7,6,58.28,72.87,14.51,-157.95,111.84,73.11,ASCENT, CXON
041, 13:21:55,474,464.7,91301,21.1,6.6, 13:21:55,19.2478,72.9478,644.9,6,91.91,-40.36,10.84,52.08,75.22,143.78,ASCENT, CXON
041, 13:21:56,475,465.8,91289,21.1,6.6, 13:21:56,19.2482,72.9481,646.0,6,110.8,35.45,-31.99,142.35,15.8,-31.19,ASCENT, CXON
041, 13:21:57,476,467.0,91275,21.1,6.6, 13:21:57,19.2486,72.9484,647.2,6,43.21,-35.36,-4.08,-1.38,-43.7,126.45,ASCENT, CXON
041, 13:21:58,477,468.1,91263,21.0,6.6, 13:21:58,19.2490,72.9486,648.3,6,97.23,-33.48,-22.58,34.93,91.51,-76.61,ASCENT, CXON
041, 13:21:59,478,469.3,91250,21.0,6.6, 13:21:59,19.2489,72.9490,649.5,6,104.67,-44.84,-33.53,102.86,-108.73,60.79,ASCENT, CXON
041, 13:22:00,479,470.4,91238,21.0,6.6, 13:22:00,19.2486,72.9493,650.6,6,57.63,-54.4,-88.48,-75.57,74.69,70.44,ASCENT, CXON
041, 13:22:01,480,471.6,91225,21.0,6.6, 13:22:01,19.2487,72.9497,651.8,6,50.75,85.02,-13.19,-98.26,79.38,114.75,ASCENT, CXON
041, 13:22:02,481,472.7,91213,21.0,6.6, 13:22:02,19.2491,72.9500,652.9,6,111.64,95.36,-92.38,-142.1,-120.25,-153.03,ASCENT, CXON
041, 13:22:03,482,473.9,91200,21.0,6.6, 13:22:03,19.2488,72.9497,654.1,6,61.71,21.85,34.5,150.26,-44.59,153.28,ASCENT, CXON
041, 13:22:04,483,475.0,91188,21.0,6.6, 13:22:04,19.2486,72.9495,655.2,6,156.95,98.98,41.17,-103.97,-102.43,-111.28,ASCENT, CXON
041, 13:22:05,484,476.2,91175,21.0,6.6, 13:22:05,19.2483,72.9496,656.4,6,121.68,-93.29,-12.08,93.09,24.22,-15.49,ASCENT, CXON
041, 13:22:06,485,477.3,91163,21.0,6.6, 13:22:06,19.2482,72.9496,657.5,6,153.2,71.88,82.97,19.46,-114.41,-103.99,ASCENT, CXON
041, 13:22:07,486,478.5,91150,21.0,6.6, 13:22:07,19.2478,72.9499,658.7,6,134.32,2.97,-98.88,95.39,-27.49,54.18,ASCENT, CXON
041, 13:22:08,487,479.6,91138,21.0,6.6, 13:22:08,19.2478,72.9504,659.8,6,154.66,85.79,23.04,-58.77,-39.49,-73.94,ASCENT, CXON
041, 13:22:09,488,480.8,91125,21.0,6.6, 13:22:09,19.2481,72.9507,661.0,6,158.89,37.6,-36.35,82.42,-76.07,35.48,ASCENT, CXON
041, 13:22:10,489,481.9,91113,21.0,6.6, 13:22:10,19.2481,72.9505,662.1,6,150.75,-83.41,86.04,82.22,-112.29,83.54,ASCENT, CXON
041, 13:22:11,490,483.1,91099,21.0,6.6, 13:22:11,19.2482,72.9505,663.3,6,152.0,-82.55,55.42,-127.07,-71.48,-123.62,ASCENT, CXON
041, 13:22:12,491,484.2,91087,21.0,6.6, 13:22:12,19.2485,72.9503,664.4,6,127.64,29.75,-80.48,-1.97,70.98,-91.36,ASCENT, CXON
041, 13:22:13,492,485.4,91074,21.0,6.6, 13:22:13,19.2484,72.9507,665.6,6,153.17,99.58,-14.65,22.96,98.72,82.73,ASCENT, CXON
041, 13:22:14,493,486.5,91062,21.0,6.6, 13:22:14,19.2484,72.9512,666.7,6,96.73,-76.28,49.82,-113.63,57.46,-142.87,ASCENT, CXON
041, 13:22:15,494,487.7,91049,21.1,6.6, 13:22:15,19.2487,72.9509,667.9,6,116.42,-24.7,-50.18,100.78,-149.36,-7.07,ASCENT, CXON
041, 13:22:16,495,488.8,91037,21.0,6.6, 13:22:16,19.2491,72.9505,669.0,6,95.75,-6.19,43.74,73.32,-50.17,138.49,ASCENT, CXON
041, 13:22:17,496,490.0,91024,21.0,6.6, 13:22:17,19.2494,72.9502,670.2,6,62.31,0.03,-32.73,-107.59,137.57,-8.35,ASCENT, CXON
041, 13:22:18,497,491.1,91012,21.0,6.6, 13:22:18,19.2498,72.9500,671.3,6,148.77,22.57,94.21,86.77,41.86,10.55,ASCENT, CXON
041, 13:22:19,498,492.3,90999,21.0,6.6, 13:22:19,19.2495,72.9504,672.5,6,136.67,36.4,48.95,-85.75,-11.74,103.33,ASCENT, CXON
041, 13:22:20,499,493.4,90987,21.1,6.6, 13:22:20,19.2492,72.9506,673.6,6,106.49,-18.97,-66.45,-116.13,-9.51,-2.19,ASCENT, CXON
041, 13:22:21,500,494.6,90974,21.0,6.6, 13:22:21,19.2493,72.9509,674.8,6,110.73,-67.57,77.22,-42.34,147.13,154.13,ASCENT, CXON
041, 13:22:22,501,495.7,90962,21.0,6.6, 13:22:22,19.2498,72.9508,675.9,6,105.7,-37.23,-94.27,-94.54,-120.32,-69.04,ASCENT, CXON
041, 13:22:23,502,496.9,90949,21.0,6.6, 13:22:23,19.2503,72.9510,677.1,6,83.48,89.88,26.8,13.84,116.02,54.36,ASCENT, CXON
041, 13:22:24,503,498.0,90937,21.0,6.6, 13:22:24,19.2502,72.9515,678.2,6,69.31,94.58,-87.12,-156.85,17.01,-94.15,ASCENT, CXON
041, 13:22:25,504,499.2,90924,21.0,6.6, 13:22:25,19.2506,72.9517,679.4,6,122.11,85.33,98.42,57.03,68.22,-159.43,ASCENT, CXON
041, 13:22:26,505,500.3,90912,20.9,6.6, 13:22:26,19.2511,72.9516,680.5,6,108.22,-98.23,-16.85,128.81,28.64,103.79,ASCENT, CXON
041, 13:22:27,506,501.5,90899,20.9,6.6, 13:22:27,19.2509,72.9519,681.7,6,52.2,86.41,-46.51,121.75,4.98,-56.48,ASCENT, CXON
041, 13:22:28,507,502.6,90887,20.9,6.6, 13:22:28,19.2511,72.9516,682.8,6,139.65,96.24,-77.9,78.8,-73.47,-112.67,ASCENT, CXON
041, 13:22:29,508,503.8,90874,20.9,6.6, 13:22:29,19.2516,72.9521,684.0,6,159.23,24.66,30.69,-108.44,72.34,16.4,ASCENT, CXON
041, 13:22:30,509,504.9,90862,20.9,6.6, 13:22:30,19.2514,72.9518,685.1,6,58.98,-70.13,17.71,96.28,-108.79,0.9,ASCENT, CXON
041, 13:22:31,510,506.1,90849,20.9,6.6, 13:22:31,19.2514,72.9519,686.3,6,41.81,-88.38,-15.47,-84.24,82.19,-82.59,ASCENT, CXON
041, 13:22:32,511,507.2,90837,20.9,6.6, 13:22:32,19.2511,72.9519,687.4,6,86.5,-32.9,53.02,-88.86,54.4,107.11,ASCENT, CXON
041, 13:22:33,512,508.4,90824,20.9,6.6, 13:22:33,19.2515,72.9520,688.6,6,61.71,-86.1,-83.57,-53.88,-131.57,47.63,ASCENT, CXON
041, 13:22:34,513,509.6,90810,20.9,6.6, 13:22:34,19.2516,72.9524,689.8,6,69.33,-69.06,-38.93,-56.23,131.17,65.99,ASCENT, CXON
041, 13:22:35,514,510.7,90798,20.9,6.6, 13:22:35,19.2512,72.9521,690.9,6,141.7,29.61,-68.68,40.06,-141.32,2.21,ASCENT, CXON
041, 13:22:36,515,511.9,90785,20.9,6.6, 13:22:36,19.2515,72.9523,692.1,6,101.28,-66.38,33.92,-21.34,51.59,-130.73,ASCENT, CXON
041, 13:22:37,516,513.0,90773,20.9,6.6, 13:22:37,19.2513,72.9523,693.2,6,63.81,-82.44,37.49,158.03,-52.81,-74.81,ASCENT, CXON
041, 13:22:38,517,514.2,90760,20.9,6.6, 13:22:38,19.2513,72.9525,694.4,6,91.69,-68.85,-85.91,13.76,156.99,134.38,ASCENT, CXON
041, 13:22:39,518,515.3,90748,20.9,6.6, 13:22:39,19.2513,72.9523,695.5,6,120.38,-0.88,61.75,-66.58,138.85,100.65,ASCENT, CXON
041, 13:22:40,519,516.5,90735,20.9,6.6, 13:22:40,19.2513,72.9520,696.7,6,122.29,39.49,15.63,152.42,-145.53,68.89,ASCENT, CXON
041, 13:22:41,520,517.6,90723,20.9,6.6, 13:22:41,19.2512,72.9516,697.8,6,109.96,44.6,-30.41,62.55,-42.65,67.91,ASCENT, CXON
041, 13:22:42,521,518.8,90710,20.9,6.6, 13:22:42,19.2512,72.9512,699.0,6,50.98,45.22,72.94,43.75,-110.28,119.06,ASCENT, CXON
041, 13:22:43,522,519.9,90698,20.9,6.6, 13:22:43,19.2511,72.9514,700.1,6,40.43,-91.54,-29.27,119.89,158.83,-58.14,ASCENT, CXON
041, 13:22:44,523,521.1,90685,20.9,6.6, 13:22:44,19.2515,72.9515,701.3,6,156.32,28.82,89.57,21.07,-97.11,6.0,ASCENT, CXON
041, 13:22:45,524,522.2,90673,20.9,6.6, 13:22:45,19.2514,72.9516,702.4,6,110.57,-55.49,-44.52,0.92,1.24,-25.99,ASCENT, CXON
041, 13:22:46,525,523.4,90660,20.9,6.6, 13:22:46,19.2515,72.9514,703.6,6,132.41,40.74,56.21,5.57,-80.33,136.19,ASCENT, CXON
041, 13:22:47,526,524.5,90648,20.9,6.6, 13:22:47,19.2514,72.9514,704.7,6,125.04,63.71,-3.48,73.96,-91.87,-15.35,ASCENT, CXON
041, 13:22:48,527,525.7,90635,20.9,6.6, 13:22:48,19.2513,72.9517,705.9,6,128.0,-58.52,-53.24,91.01,49.47,56.37,ASCENT, CXON
041, 13:22:49,528,526.8,90623,20.9,6.6, 13:22:49,19.2511,72.9514,707.0,6,83.27,-93.53,92.4,7.93,54.47,149.29,ASCENT, CXON
041, 13:22:50,529,528.0,90610,20.9,6.6, 13:22:50,19.2510,72.9511,708.2,6,135.48,47.42,-2.47,-41.84,-73.65,-4.09,ASCENT, CXON
041, 13:22:51,530,529.1,90598,20.9,6.6, 13:22:51,19.2514,72.9515,709.3,6,92.71,-15.75,-37.19,151.74,-101.32,-109.5,ASCENT, CXON
041, 13:22:52,531,530.3,90585,20.9,6.6, 13:22:52,19.2518,72.9514,710.5,6,142.2,78.15,-14.56,-98.46,87.28,-40.11,ASCENT, CXON
041, 13:22:53,532,531.5,90572,20.9,6.6, 13:22:53,19.2518,72.9514,711.7,6,111.43,-48.94,-95.95,-35.18,-38.63,-156.45,ASCENT, CXON
041, 13:22:54,533,532.6,90560,20.9,6.6, 13:22:54,19.2517,72.9516,712.8,6,114.95,-62.32,-95.92,55.79,35.52,-65.99,ASCENT, CXON
041, 13:22:55,534,533.8,90547,20.8,6.6, 13:22:55,19.2521,72.9514,714.0,6,110.32,14.93,-35.6,-148.35,-55.89,46.21,ASCENT, CXON
041, 13:22:56,535,534.9,90535,20.8,6.6, 13:22:56,19.2518,72.9512,715.1,6,77.36,-16.71,-27.36,128.74,-122.88,155.64,ASCENT, CXON
041, 13:22:57,536,536.1,90522,20.8,6.6, 13:22:57,19.2516,72.9513,716.3,6,85.26,-92.41,59.28,99.35,-73.86,88.37,ASCENT, CXON
041, 13:22:58,537,537.2,90510,20.8,6.6, 13:22:58,19.2512,72.9512,717.4,6,67.34,24.99,55.59,109.49,15.47,-36.08,ASCENT, CXON
041, 13:22:59,538,538.4,90497,20.8,6.6, 13:22:59,19.2510,72.9515,718.6,6,92.85,98.6,-81.81,-12.21,-92.0,-159.31,ASCENT, CXON
041, 13:23:00,539,539.5,90485,20.8,6.6, 13:23:00,19.2509,72.9515,719.7,6,100.93,-42.14,40.4,5.15,154.18,-105.85,ASCENT, CXON
041, 13:23:01,540,540.7,90472,20.8,6.6, 13:23:01,19.2508,72.9519,720.9,6,65.14,75.52,-28.45,-52.65,36.74,20.27,ASCENT, CXON
041, 13:23:02,541,541.8,90460,20.7,6.6, 13:23:02,19.2513,72.9518,722.0,6,53.73,31.3,6.4,-55.18,-54.9,110.4,ASCENT, CXON
041, 13:23:03,542,543.0,90447,20.7,6.6, 13:23:03,19.2518,72.9517,723.2,6,88.24,-67.6,32.5,52.73,-17.17,-30.11,ASCENT, CXON
041, 13:23:04,543,544.2,90434,20.7,6.6, 13:23:04,19.2518,72.9520,724.4,6,84.99,46.7,-94.25,-89.69,147.39,58.34,ASCENT, CXON
041, 13:23:05,544,545.3,90422,20.7,6.6, 13:23:05,19.2518,72.9518,725.5,6,60.76,29.05,38.77,-77.21,46.26,-116.43,ASCENT, CXON
041, 13:23:06,545,546.5,90409,20.7,6.6, 13:23:06,19.2519,72.9517,726.7,6,106.08,-73.2,-3.32,37.31,-116.88,-61.22,ASCENT, CXON
041, 13:23:07,546,547.6,90397,20.7,6.6, 13:23:07,19.2521,72.9520,727.8,6,108.58,-55.56,-11.5,105.65,21.34,81.0,ASCENT, CXON
041, 13:23:08,547,548.8,90384,20.7,6.6, 13:23:08,19.2526,72.9523,729.0,6,118.34,-78.7,22.37,-149.38,138.85,151.06,ASCENT, CXON
041, 13:23:09,548,549.9,90372,20.7,6.6, 13:23:09,19.2530,72.9521,730.1,6,139.35,4.14,-96.85,124.89,-19.19,105.66,ASCENT, CXON
041, 13:23:10,549,551.1,90359,20.7,6.6, 13:23:10,19.2534,72.9519,731.3,6,147.83,-32.24,-94.79,-52.3,-138.85,-136.91,ASCENT, CXON
041, 13:23:11,550,552.2,90347,20.7,6.6, 13:23:11,19.2531,72.9518,732.4,6,73.45,84.02,81.08,118.42,156.74,-19.14,ASCENT, CXON
041, 13:23:12,551,553.4,90334,20.8,6.6, 13:23:12,19.2535,72.9521,733.6,6,127.86,-54.47,-81.7,136.02,16.69,35.95,ASCENT, CXON
041, 13:23:13,552,554.6,90321,20.8,6.6, 13:23:13,19.2537,72.9521,734.8,6,134.33,-8.81,-60.66,146.03,-70.03,78.35,ASCENT, CXON
041, 13:23:14,553,555.7,90309,20.8,6.6, 13:23:14,19.2539,72.9521,735.9,6,66.89,-56.55,90.81,-42.17,3.15,0.41,ASCENT, CXON
041, 13:23:15,554,556.9,90296,20.8,6.6, 13:23:15,19.2542,72.9525,737.1,6,82.83,-58.05,-30.51,74.3,50.56,-30.06,ASCENT, CXON
041, 13:23:16,555,558.0,90285,20.8,6.6, 13:23:16,19.2546,72.9525,738.2,6,100.82,57.4,-60.43,71.19,-46.95,99.98,ASCENT, CXON
041, 13:23:17,556,559.2,90272,20.7,6.6, 13:23:17,19.2548,72.9525,739.4,6,85.23,15.73,-56.45,-20.04,-159.39,95.57,ASCENT, CXON
041, 13:23:18,557,560.3,90260,20.7,6.6, 13:23:18,19.2549,72.9526,740.5,6,115.12,-74.91,55.45,-66.54,116.09,91.64,ASCENT, CXON
041, 13:23:19,558,561.5,90247,20.7,6.6, 13:23:19,19.2549,72.9528,741.7,6,154.34,-62.18,-79.86,-28.18,3.06,-112.29,ASCENT, CXON
041, 13:23:20,559,562.6,90235,20.7,6.6, 13:23:20,19.2548,72.9525,742.8,6,61.96,15.5,-62.01,-7.99,12.07,-19.31,ASCENT, CXON
041, 13:23:21,560,563.8,90222,20.7,6.6, 13:23:21,19.2544,72.9529,744.0,6,63.91,-92.34,53.51,22.38,12.13,-90.36,ASCENT, CXON
041, 13:23:22,561,565.0,90209,20.7,6.6, 13:23:22,19.2547,72.9527,745.2,6,108.74,29.64,-25.67,-6.42,-139.12,45.87,ASCENT, CXON
041, 13:23:23,562,566.1,90197,20.7,6.6, 13:23:23,19.2548,72.9530,746.3,6,52.13,67.78,74.08,-143.84,-80.51,-133.1,ASCENT, CXON
041, 13:23:24,563,567.3,90184,20.7,6.6, 13:23:24,19.2548,72.9528,747.5,6,76.01,-7.7,-25.69,92.32,71.27,-123.49,ASCENT, CXON
041, 13:23:25,564,568.4,90172,20.6,6.6, 13:23:25,19.2547,72.9525,748.6,6,123.66,56.07,99.16,-93.12,-148.27,82.21,ASCENT, CXON
041, 13:23:26,565,569.6,90159,20.6,6.6, 13:23:26,19.2547,72.9524,749.8,6,48.72,89.58,2.43,-18.98,-20.13,85.95,ASCENT, CXON
041, 13:23:27,566,570.7,90147,20.7,6.6, 13:23:27,19.2545,72.9524,750.9,6,146.96,-18.46,32.18,19.11,-12.37,23.94,ASCENT, CXON
041, 13:23:28,567,571.9,90134,20.6,6.6, 13:23:28,19.2549,72.9521,752.1,6,84.27,76.13,95.65,-155.75,40.65,42.25,ASCENT, CXON
041, 13:23:29,568,573.1,90121,20.7,6.6, 13:23:29,19.2546,72.9520,753.3,6,125.52,45.66,-59.08,45.64,50.16,50.5,ASCENT, CXON
041, 13:23:30,569,574.2,90109,20.6,6.6, 13:23:30,19.2545,72.9521,754.4,6,80.41,-74.37,34.07,-68.18,93.01,-62.17,ASCENT, CXON
041, 13:23:31,570,575.4,90096,20.6,6.6, 13:23:31,19.2542,72.9524,755.6,6,48.18,87.25,-94.97,71.69,-42.01,-102.5,ASCENT, CXON
